,returns,cummulative_returns,annualised_returns,std_dev,sharpe_ratio
0,,,-0.2325535387083254,0.03400868780446466,-7.720190211921597
1,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
2,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
3,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
4,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
5,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
6,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
7,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
8,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
9,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
10,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
11,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
12,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
13,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
14,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
15,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
16,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
17,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
18,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
19,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
20,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
21,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
22,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
23,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
24,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
25,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
26,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
27,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
28,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
29,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
30,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
31,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
32,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
33,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
34,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
35,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
36,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
37,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
38,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
39,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
40,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
41,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
42,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
43,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
44,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
45,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
46,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
47,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
48,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
49,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
50,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
51,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
52,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
53,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
54,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
55,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
56,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
57,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
58,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
59,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
60,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
61,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
62,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
63,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
64,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
65,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
66,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
67,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
68,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
69,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
70,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
71,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
72,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
73,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
74,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
75,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
76,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
77,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
78,0.0,1.0,-0.2325535387083254,0.03400868780446466,-7.720190211921597
